File,WMC,DIT,NOC,CBO,RFC,LCOM,CA,CE,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,CC,MaX_CC,SUM_LOC+,MAX_LOC+,SUM_LOC-,MAX_LOC-,MAX_SET,AVG_SET,NO_REV,SUM_CHRN,MAX_CHRN,Age,CountOfDeveloper,REF,PRE_BUG,POST_BUG
src/main/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java,13,1,0,8,41,58,0,8,11,0.864583333,329,1,0,0,0.32967033,0,0,23.69230769,1.846153846,10,33,27,14,12,15,8,3,47,39,30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/Diagnostics.java,36,1,0,9,118,624,2,8,6,1.012987013,1208,0.818181818,0,0,0.092592593,0,0,32.25,2.027777778,13,146,63,69,39,49,5.81,11,215,66,75.71,3,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/types/optional/image/TransformOperation.java,3,0,3,8,5,3,7,2,3,2,12,0,0,0,0.555555556,0,0,3,0.666666667,1,0,0,0,0,0,0,0,0,0,393,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/resources/FileResourceIterator.java,11,1,0,12,17,37,10,2,11,0.55,138,1,1,0,0.477272727,0,0,11.18181818,0.818181818,3,0,0,0,0,0,0,0,0,0,246,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/FirstMatchMapper.java,2,0,0,2,8,1,0,2,2,2,29,0,0,0,0.75,0,0,13.5,1,2,50,48,5,3,49,17.66,3,55,48,71.42,2,FALSE,FALSE,TRUE
src/main/org/apache/tools/zip/UnicodeCommentExtraField.java,5,0,0,4,9,8,2,2,4,0.75,29,0,1,0,0.5625,0,0,4.6,0.2,1,86,60,12,7,17,9.83,6,98,60,50.71,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/condition/Contains.java,5,1,0,3,9,0,1,2,5,0.666666667,64,1,0,0,0.533333333,0,0,11.2,0.8,1,0,0,0,0,0,0,0,0,0,415.71,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java,57,0,0,35,161,1376,5,33,40,0.93592437,1452,0.941176471,11,0,0.098214286,0,0,23.87719298,1.263157895,6,418,130,91,25,59,10.92,14,509,133,64,2,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/ExitException.java,3,5,0,3,8,0,3,0,3,0.75,29,1,0,0.954545455,0.666666667,0,0,8,0.333333333,1,0,0,0,0,0,0,0,0,0,446.14,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/resources/selectors/Type.java,5,1,0,5,10,0,1,4,4,0.964285714,84,0.571428571,4,0,0.583333333,0,0,14.4,1.4,6,0,0,1,1,65,65,1,1,1,26.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/Watchdog.java,7,1,0,3,22,0,3,1,6,0.708333333,114,0.75,0,0,0.476190476,0,0,14.71428571,1.142857143,2,0,0,0,0,0,0,0,0,0,409.42,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/depend/bcel/FullAnalyzer.java,3,0,0,7,32,3,0,7,1,2,195,0,0,0,0.666666667,0,0,64,3.666666667,10,8,8,2,2,1,1,1,10,10,15.28,1,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpToMessage.java,15,0,1,7,48,75,2,5,9,0.814285714,409,1,0,0,0.325925926,0,0,25.93333333,0.533333333,1,0,0,0,0,0,0,0,0,0,361.57,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/FlatFileNameMapper.java,4,1,0,2,7,6,1,1,4,2,20,0,0,0,0.875,0,0,4,0.75,1,0,0,0,0,0,0,0,0,0,481.71,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/native2ascii/SunNative2Ascii.java,4,0,0,7,19,6,1,6,1,1.166666667,86,0,0,0,0.4,0,0,20,0.75,1,0,0,0,0,0,0,0,0,0,262,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/DOMElementWriter.java,17,1,0,8,66,90,7,1,13,0.743055556,882,1,1,0,0.29375,0,0,50.35294118,2.529411765,11,45,25,32,13,2,1.8,5,77,26,-18.14,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpFromMessageBySftp.java,6,0,0,10,50,13,1,9,4,0.64,351,1,0,0,0.571428571,0,0,56.66666667,0.5,1,37,34,7,5,50,21,3,44,39,81.71,1,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/Javac.java,87,0,1,30,165,3453,14,18,75,0.977755308,1759,1,8,0,0.162790698,0,0,18.68965517,1.689655172,14,210,70,146,71,59,10.35,14,356,141,73.71,3,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/types/resources/AbstractClasspathResource.java,15,0,2,12,50,67,3,10,11,0.75,295,0.75,2,0,0.191666667,0,0,18.4,2.2,9,117,42,25,17,16,3.42,7,142,59,61.85,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/NoBannerLogger.java,5,0,1,5,17,4,1,4,4,0.5,76,1,0,0,0.9,0,0,14,1.6,5,0,0,0,0,0,0,0,0,0,477,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/selectors/DependSelector.java,3,0,0,10,12,1,6,4,3,2,76,0,0,0,0.666666667,0,0,24.33333333,1.666666667,4,0,0,0,0,0,0,0,0,0,405.85,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/StringUtils.java,11,1,0,42,38,55,42,0,9,1.083333333,331,0.833333333,0,0,0.24,0,0,28.54545455,2.363636364,11,7,7,1,1,1,1,1,8,8,-37.57,1,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/SubBuildListener.java,2,1,0,7,2,1,5,2,2,2,2,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,293.57,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionResolver.java,1,1,0,7,1,0,4,3,1,2,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,405.85,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/StreamPumper.java,12,1,0,7,24,36,6,1,9,0.757575758,250,1,0,0,0.383333333,0,0,18.83333333,1.75,12,64,64,9,9,2,2,1,73,73,65.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/ResourceLocation.java,7,1,1,6,8,3,6,0,7,0.666666667,43,1,0,0,0.476190476,0,0,4.714285714,0.857142857,1,0,0,0,0,0,0,0,0,0,378.85,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/listener/BigProjectLogger.java,14,0,0,6,36,87,0,6,7,0.846153846,264,0.5,0,0,0.821428571,0,0,17.57142857,1.5,3,41,39,22,18,8,3.66,3,63,43,76,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/depend/AbstractAnalyzer.java,16,1,3,6,39,80,3,3,10,0.858333333,259,0.875,2,0,0.241071429,0,0,14.6875,1.375,3,2,2,1,1,9,9,1,3,3,-1.28,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/ResourceCount.java,8,0,0,7,24,12,0,7,8,0.880952381,134,1,2,0,0.270833333,0,0,15,1.625,3,0,0,1,1,65,65,1,1,1,26.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Tar.java,23,0,0,27,177,171,1,27,10,0.931818182,1283,0.3125,2,0,0.173913043,0,0,54.08695652,2.217391304,13,35,6,19,5,59,20.28,7,54,10,64,2,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/util/CompositeMapper.java,2,0,0,3,15,1,1,2,2,2,72,0,0,0,0.75,0,0,35,2.5,5,15,9,15,10,65,19.5,4,30,14,71.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/jlink/jlink.java,17,1,0,3,80,100,1,2,9,0.8125,655,0.857142857,0,0,0.274509804,0,0,37.11764706,2.058823529,8,0,0,0,0,0,0,0,0,0,491,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/regexp/RegexpUtil.java,3,1,0,6,4,3,6,0,3,2,20,0,0,0,0.5,0,0,5.666666667,1,2,60,60,0,0,7,7,1,60,60,-27.14,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/helper/IgnoreDependenciesExecutor.java,4,1,0,5,14,4,0,5,3,0.666666667,68,1,1,0,0.555555556,0,0,15.75,0.5,1,0,0,1,1,65,65,1,1,1,26.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/facade/ImplementationSpecificArgument.java,3,0,2,8,6,1,7,1,3,0.5,25,1,0,0,0.833333333,0,0,7,1.333333333,3,0,0,0,0,0,0,0,0,0,408,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/property/ParseNextProperty.java,2,1,0,5,2,1,4,1,2,2,2,0,0,0,0.666666667,0,0,0,1,1,2,2,1,1,3,3,1,3,3,22.42,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Input.java,9,0,0,8,35,8,1,8,8,0.803571429,201,0.857142857,1,0,0.777777778,0,0,20.55555556,1.222222222,3,6,6,5,5,1,1,1,11,11,45.42,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/bzip2/CRC.java,8,1,0,2,9,0,2,0,0,0.428571429,1117,0,0,0,0.714285714,0,0,138.375,1.125,3,0,0,0,0,0,0,0,0,0,429.42,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/FilterChain.java,27,0,1,38,44,0,11,27,26,0,417,1,0,0,0.072702332,0,0,14.40740741,1.851851852,2,133,112,16,10,9,3.75,4,149,122,62,1,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMklabel.java,21,0,0,7,44,168,0,7,16,0.923076923,304,0.538461538,0,0,0.392857143,0,0,12.85714286,1.476190476,7,0,0,0,0,0,0,0,0,0,356,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Execute.java,33,1,0,70,119,442,53,22,25,0.840277778,1091,0.944444444,7,0,0.110576923,0,0,31.51515152,1.96969697,11,108,66,87,44,15,4.8,10,195,110,41.28,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/types/resources/FileResource.java,29,0,1,50,79,366,43,9,25,0.842857143,481,0.8,1,0,0.191964286,0,0,15.4137931,1.793103448,8,72,18,21,9,31,9.33,6,93,22,81.71,2,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/Cvs.java,1,0,0,1,2,0,0,1,1,2,4,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,525.57,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/MethodRefCPInfo.java,7,0,0,4,21,3,2,4,7,0.666666667,110,1,0,0,0.428571429,0,0,14,1,2,0,0,0,0,0,0,0,0,0,484.28,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/JarLibManifestTask.java,13,0,0,7,50,48,0,7,7,0.892857143,355,1,1,0,0.195804196,0,0,25.76923077,1.076923077,2,0,0,0,0,0,0,0,0,0,405.85,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/NetRexxC.java,46,0,0,9,114,835,0,9,40,0.935501355,1554,0.87804878,0,0,0.236413043,0,0,31.89130435,2.434782609,32,126,118,48,46,50,19.66,3,174,164,30,2,FALSE,TRUE,FALSE
src/main/org/apache/tools/zip/ZipEntry.java,31,2,0,13,62,277,9,4,26,0.855555556,487,0.777777778,0,0.4375,0.134408602,2,3,14.41935484,1.322580645,3,212,110,67,28,49,10.27,11,279,138,81.57,2,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/types/RegularExpression.java,8,0,0,13,15,0,9,4,5,0.595238095,110,0.833333333,2,0,0.571428571,0,0,12,1.375,2,9,5,9,5,15,14,2,18,10,23.71,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpFromMessage.java,13,0,1,10,62,56,2,8,6,0.80952381,506,1,0,0,0.403846154,0,0,37.38461538,0.846153846,3,73,72,10,8,49,20.66,3,83,80,81.71,1,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/Classloader.java,10,0,0,6,38,9,0,6,10,0.796296296,271,0.833333333,1,0,0.34,0,0,25.5,2.7,16,6,3,3,1,6,2.25,4,9,4,72.42,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/selectors/SizeSelector.java,8,0,0,11,31,0,6,5,8,1.00621118,323,0.869565217,1,0,0.25,0,0,36.5,3.75,12,10,7,10,7,59,52,2,20,10,-1.28,1,FALSE,FALSE,TRUE
src/main/org/apache/tools/tar/TarEntry.java,37,1,0,8,75,422,6,2,35,0.800925926,811,0.777777778,0,0,0.14987715,1,1,20.43243243,1.405405405,10,71,47,45,38,59,12.8,5,116,85,46.85,1,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/sos/SOSGet.java,6,0,0,3,20,15,0,3,5,2,106,0,0,0,0.555555556,0,0,16.66666667,1.333333333,4,0,0,0,0,0,0,0,0,0,418.57,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/compilers/AptExternalCompilerAdapter.java,3,0,0,6,15,3,0,6,2,2,51,0,0,0,1,0,0,16,0.666666667,1,0,0,0,0,0,0,0,0,0,278.42,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/rmic/XNewRmic.java,2,0,0,3,4,1,1,2,1,2,19,0,0,0,1,0,0,8,0.5,1,0,0,0,0,0,0,0,0,0,180.71,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/email/PlainMailer.java,4,0,1,9,46,6,2,7,1,2,338,0,0,0,0.4,0,0,83.5,3.75,11,47,40,8,5,4,3,3,55,43,68.85,1,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/condition/FilesMatch.java,6,1,0,4,15,3,1,3,5,0.75,71,1,1,0,0.533333333,0,0,10.16666667,0.666666667,1,0,0,0,0,0,0,0,0,0,421.14,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/j2ee/ServerDeploy.java,9,0,0,7,20,12,5,6,9,0.75,75,1,0,0,0.259259259,0,0,7,0.888888889,1,0,0,0,0,0,0,0,0,0,410.71,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/optional/image/Ellipse.java,4,0,0,6,22,0,1,5,4,0.333333333,141,1,0,0,0.75,0,0,33.75,2,6,2,2,1,1,50,50,1,3,3,-51.42,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCCheckin.java,17,0,0,7,39,100,0,7,14,0.9375,243,0.461538462,0,0,0.382352941,0,0,12.52941176,1.411764706,7,0,0,0,0,0,0,0,0,0,479.57,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ssh/Directory.java,15,1,0,3,29,55,3,0,15,0.696428571,161,1,1,0,0.293333333,1,1,9.466666667,1.333333333,3,6,6,4,4,9,9,1,10,10,-1.28,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/dispatch/DispatchUtils.java,2,1,0,6,22,1,3,4,2,2,278,0,0,0,0.5,0,0,138,0.5,1,0,0,0,0,0,0,0,0,0,295.57,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/depend/AntAnalyzer.java,3,0,0,4,35,3,1,3,1,2,239,0,0,0,0.666666667,0,0,78.66666667,5.333333333,15,2,2,3,3,2,2,1,5,5,70,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpToMessageBySftp.java,13,0,0,9,44,48,1,8,7,0.708333333,402,1,0,0,0.355769231,0,0,29.61538462,0.615384615,1,21,21,8,8,1,1,1,29,29,81.71,1,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/filters/ReplaceTokens.java,16,0,0,9,53,22,1,8,8,0.755555556,510,1,0,0,0.260416667,0,0,30.3125,1.5,10,33,28,11,10,1,1,2,44,38,60.85,1,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/email/EmailAddress.java,8,1,0,5,15,6,5,0,7,0.571428571,286,1,0,0,0.541666667,0,0,34.5,2.375,13,0,0,0,0,0,0,0,0,0,417.85,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/Main.java,33,1,0,19,152,388,2,19,5,0.83875,2387,0.8,0,0,0.158854167,0,0,70.57575758,3.878787879,57,134,38,44,14,50,6.33,12,178,52,75.71,2,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/types/Environment.java,4,1,1,8,10,0,6,2,4,0,51,1,0,0,0.625,0,0,11.5,0.75,1,0,0,0,0,0,0,0,0,0,498.71,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Rename.java,6,0,0,5,20,3,0,5,5,0.75,105,1,1,0,0.533333333,0,0,15.83333333,0.666666667,1,0,0,0,0,0,0,0,0,0,515.71,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/zip/CentralDirectoryParsingZipExtraField.java,1,1,0,4,1,0,3,1,1,2,1,0,0,0,1,0,0,0,1,1,40,40,0,0,6,6,1,40,40,48.85,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/compilers/Kjc.java,3,0,0,10,23,3,1,9,2,2,145,0,0,0,1,0,0,47.33333333,3.666666667,10,0,0,0,0,0,0,0,0,0,444.71,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/net/TelnetTask.java,11,0,0,6,31,11,4,6,10,0.822222222,242,1,0,0,0.272727273,0,0,20.18181818,1,2,9,5,4,2,2,2,2,13,7,81.42,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/ConcatResourceInputStream.java,10,2,0,6,26,9,2,4,7,0.722222222,158,1,1,0.5,0.25,1,1,14.2,1.1,3,0,0,1,1,65,65,1,1,1,26.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ccm/CCMCheck.java,11,0,3,12,41,19,3,9,9,0.816666667,242,0.666666667,0,0,0.290909091,0,0,20.45454545,1.272727273,4,0,0,0,0,0,0,0,0,0,445.42,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/PatternSet.java,23,0,1,19,65,155,13,8,18,0.568181818,642,1,0,0,0.267080745,0,0,26.73913043,2.565217391,7,57,53,21,20,16,8.33,3,78,73,61.85,2,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/types/selectors/TokenizedPath.java,13,1,0,6,41,0,3,5,9,0.738095238,372,0.857142857,3,0,0.273809524,1,1,27.07692308,2.538461538,15,246,126,27,19,8,3.75,8,273,128,72.71,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/AbstractJarSignerTask.java,25,0,2,17,74,244,2,15,14,0.941666667,387,0.933333333,3,0,0.24,0,0,13.88,1.56,4,32,22,1,1,1,1,2,33,23,72.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/optional/image/Text.java,8,0,0,4,27,6,2,3,8,0.816326531,164,1,0,0,0.583333333,0,0,18.625,0.875,1,0,0,0,0,0,0,0,0,0,393,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/resources/selectors/Or.java,3,0,0,3,9,3,0,3,3,2,26,0,0,0,0.555555556,0,0,7.666666667,1,3,0,0,1,1,65,65,1,1,1,26.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/GZip.java,4,0,0,5,21,6,0,5,1,1,74,0,0,0,0.5,0,0,17.25,1,2,0,0,0,0,0,0,0,0,0,525.57,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSLABEL.java,6,0,0,5,25,15,0,5,5,2,94,0,0,0,0.833333333,0,0,14.66666667,1.166666667,3,0,0,0,0,0,0,0,0,0,473.57,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/condition/ParserSupports.java,8,0,0,5,19,8,0,5,7,1,169,0.3,0,0,0.6875,0,0,18.875,1,2,0,0,0,0,0,0,0,0,0,258.42,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/email/Message.java,11,0,0,8,28,0,5,3,11,0.58,196,1,0,0,0.409090909,0,0,16.36363636,0.727272727,1,35,18,28,18,49,14.6,5,63,36,30,2,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/javah/JavahAdapterFactory.java,6,1,0,11,18,15,1,10,4,0.8,90,0,0,0,0.3,0,0,13.66666667,1,2,34,28,2,2,20,10.66,3,36,30,28.85,1,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/BuildLogger.java,4,1,0,6,4,6,5,1,4,2,4,0,0,0,0.5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,497.85,0,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/resources/SizeLimitCollection.java,5,0,2,5,10,4,2,3,4,0.75,48,1,0,0,0.6,0,0,8.2,1.2,2,1,1,0,0,16,16,1,1,1,61.85,1,FALSE,FALSE,FALSE
