File,WMC,DIT,NOC,CBO,RFC,LCOM,CA,CE,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,CC,MaX_CC,SUM_LOC+,MAX_LOC+,SUM_LOC-,MAX_LOC-,MAX_SET,AVG_SET,NO_REV,SUM_CHRN,MAX_CHRN,Age,CountOfDeveloper,REF,PRE_BUG,POST_BUG
src/main/org/apache/tools/ant/taskdefs/optional/sos/SOSCheckout.java,4,0,0,3,14,6,0,3,3,2,68,0,0,0,0.5,0,0,16,1.25,2,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/resolvers/LocationResolver.java,4,1,0,5,10,0,1,4,4,0.333333333,40,1,0,0,0.4375,0,0,8.75,1,1,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/compilers/Gcj.java,5,2,0,8,34,8,1,7,3,0.5,217,1,0,0.884615385,1,0,0,42.2,3.8,11,9,6,6,5,757,379,2,15,11,15.57,1,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/TempFile.java,9,3,0,5,18,14,1,4,8,0.8125,90,1,1,0.840909091,0.40625,0,0,8.333333333,1,1,67,27,28,9,757,81,10,95,29,26.85,5,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionUtil.java,7,1,0,12,46,21,4,8,0,2,270,0,0,0,0.30952381,0,0,37.57142857,2.142857143,9,7,6,6,5,757,385.5,2,13,11,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/dotnet/VisualBasicCompile.java,26,0,0,5,42,233,0,5,19,0.8,275,1,0,0,0.269230769,0,0,9.346153846,1.423076923,3,10,6,14,6,757,175.2,5,24,11,59.57,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/types/resources/First.java,4,4,0,3,12,0,0,3,3,0.666666667,55,1,0,0.933333333,0.625,1,1,12.25,1.75,4,82,73,37,28,757,162.2,5,119,73,71.57,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java,13,1,0,7,40,58,0,7,11,0.833333333,300,1,0,0,0.32967033,0,0,21.53846154,1.923076923,10,24,13,22,16,757,196.25,4,46,29,45.14,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/Diagnostics.java,31,1,0,10,104,459,2,9,5,1.013333333,1055,0.8,0,0,0.108870968,0,0,32.70967742,1.967741935,11,291,77,133,44,757,67,12,424,81,64.71,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/types/optional/image/TransformOperation.java,3,0,3,8,5,3,7,2,3,2,12,0,0,0,0.555555556,0,0,3,1,1,13,7,7,5,757,384.5,2,20,11,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/resources/FileResourceIterator.java,8,1,0,9,13,12,8,1,8,0.428571429,109,1,0,0,0.5,0,0,12.25,1.5,3,57,50,16,9,757,207.25,4,73,59,28.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/condition/Contains.java,5,1,0,3,9,0,1,2,5,0.666666667,64,1,0,0,0.533333333,0,0,11.2,1,1,7,6,6,5,757,379,2,13,11,15.57,2,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java,44,4,0,29,136,774,4,27,31,0.923341947,1308,0.962962963,9,0.65,0.127906977,4,6,28.11363636,1.25,5,463,137,282,86,757,45.33,21,745,210,63.85,8,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/ExitException.java,3,5,0,3,8,0,3,0,3,0,28,1,0,0.954545455,0.666666667,0,0,8,1,1,8,6,5,5,757,382.5,2,13,11,15.57,2,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/types/resources/selectors/Type.java,5,1,0,6,10,0,2,4,4,0.9,74,0.6,3,0,0.583333333,0,0,12.8,1.8,5,50,38,8,5,757,253,3,58,39,64.85,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/Watchdog.java,7,1,0,3,22,0,3,1,6,0.708333333,112,0.75,0,0,0.476190476,0,0,14.42857143,1.714285714,4,31,14,16,5,757,153.2,5,47,16,15.57,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/depend/bcel/FullAnalyzer.java,3,0,0,6,31,3,0,6,1,2,187,0,0,0,0.666666667,0,0,61.33333333,4,10,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpToMessage.java,15,0,1,7,48,75,2,5,9,0.75,414,1,0,0,0.325925926,0,0,26.33333333,1,1,81,43,14,5,757,98.12,8,95,44,75.57,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/util/FlatFileNameMapper.java,4,1,0,2,7,6,1,1,4,2,20,0,0,0,0.875,0,0,4,1,1,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/native2ascii/SunNative2Ascii.java,4,0,0,7,19,6,1,6,1,1.166666667,86,0,0,0,0.4,0,0,20,1,1,10,6,7,5,757,277.66,3,17,11,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/DOMElementWriter.java,17,1,0,8,66,90,7,1,13,0.703125,881,1,1,0,0.29375,0,0,50.35294118,2.764705882,11,253,157,39,11,757,69.69,13,292,159,62.14,4,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpFromMessageBySftp.java,5,0,0,9,43,8,1,8,3,0.625,303,1,0,0,0.542857143,0,0,58.8,1,1,208,173,33,21,757,120.71,7,241,173,32,3,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/Javac.java,77,4,1,29,123,2700,14,17,68,0.977951636,1025,1,6,0.506493506,0.20593692,1,1,11.83116883,1.74025974,14,263,88,46,16,757,59.93,15,309,89,56.28,5,TRUE,TRUE,TRUE
src/main/org/apache/tools/ant/NoBannerLogger.java,4,2,0,4,16,0,0,4,4,0.333333333,59,1,0,0.857142857,0.875,1,1,13.5,2,5,26,11,11,5,757,201,4,37,12,15.57,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/selectors/DependSelector.java,3,5,0,10,12,1,6,4,3,2,76,0,0,0.953488372,0.666666667,1,1,24.33333333,2,4,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,20,0,0,13,82,122,1,13,11,0.747368421,797,1,0,0,0.227777778,0,0,38.6,1.5,10,12,6,10,5,757,132.33,6,22,11,49.42,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/StringUtils.java,9,1,0,32,36,36,32,0,7,1,286,0,0,0,0.25,0,0,30.66666667,2.666666667,11,235,51,62,28,757,64,13,297,58,60.42,6,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/SubBuildListener.java,2,1,0,6,2,1,4,2,2,2,2,0,0,0,1,0,0,0,1,1,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionResolver.java,1,1,0,7,1,0,4,3,1,2,1,0,0,0,1,0,0,0,1,1,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/StreamPumper.java,10,1,0,5,18,21,5,0,8,0.728395062,235,1,0,0,0.34,0,0,21.6,1.7,7,63,27,26,10,757,101.37,8,89,31,62.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/ResourceLocation.java,7,1,1,6,8,3,6,0,7,0.666666667,43,1,0,0,0.476190476,0,0,4.714285714,1,1,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/depend/AbstractAnalyzer.java,16,1,3,6,39,80,3,3,10,0.858333333,259,0.875,2,0,0.241071429,0,0,14.6875,1.4375,3,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/ResourceCount.java,8,3,0,7,24,12,0,7,8,0.880952381,134,1,2,0.840909091,0.270833333,1,1,15,1.75,3,7,6,6,5,757,397,2,13,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Tar.java,23,4,0,25,172,173,1,25,10,0.925324675,1233,0.285714286,2,0.78,0.173913043,1,1,52,2.173913043,11,459,386,279,165,757,66.06,15,738,551,61.85,6,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/CompositeMapper.java,2,2,0,3,13,1,1,2,2,2,50,0,0,0.875,0.75,0,0,24,2.5,4,7,6,6,5,757,397,2,13,11,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/jlink/jlink.java,17,1,0,2,80,100,1,1,9,0.7125,669,0.8,0,0,0.274509804,0,0,38.05882353,2.058823529,7,19,6,16,7,757,209,4,35,11,15.57,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/regexp/RegexpUtil.java,3,1,0,6,4,3,6,0,3,2,20,0,0,0,0.5,0,0,5.666666667,1.333333333,2,8,6,5,5,757,409,2,13,11,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/facade/ImplementationSpecificArgument.java,3,3,2,8,6,1,7,1,3,0.5,25,1,0,0.882352941,0.833333333,1,1,7,1.666666667,3,7,6,6,5,757,397,2,13,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Input.java,9,3,0,8,35,8,1,8,8,0.803571429,201,0.857142857,1,0.822222222,0.777777778,1,1,20.55555556,1.333333333,3,148,133,20,8,757,134,6,168,137,51,5,FALSE,FALSE,FALSE
src/main/org/apache/tools/bzip2/CRC.java,8,1,0,2,9,0,2,0,0,0.428571429,1117,0,0,0,0.714285714,0,0,138.375,1.375,3,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/FilterChain.java,25,3,1,35,38,0,9,26,25,0,189,1,0,0.555555556,0.08,1,1,6.52,1,1,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCMklabel.java,21,0,0,7,44,168,0,7,16,0.923076923,304,0.538461538,0,0,0.392857143,0,0,12.85714286,1.523809524,7,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Execute.java,34,1,0,70,123,473,54,22,25,0.864357864,1112,0.80952381,7,0,0.101731602,0,0,31.08823529,2.294117647,11,84,14,39,7,757,69.76,13,123,20,75.85,5,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/types/resources/FileResource.java,24,4,0,45,68,244,41,6,22,0.804347826,397,1,1,0.736111111,0.211180124,2,14,15.375,2.166666667,6,60,20,22,5,757,80.27,11,82,23,71.57,5,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/Cvs.java,1,4,0,1,2,0,0,1,1,2,4,0,0,1,1,0,0,3,1,1,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/MethodRefCPInfo.java,7,0,0,4,21,3,2,4,7,0.666666667,110,1,0,0,0.428571429,0,0,14,1.142857143,2,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/JarLibManifestTask.java,13,3,0,7,50,48,0,7,7,0.892857143,368,1,1,0.755102041,0.195804196,1,1,26.76923077,1.153846154,2,27,15,43,34,757,165.8,5,70,49,38.42,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/NetRexxC.java,46,4,0,9,112,835,0,9,40,0.935501355,1542,0.87804878,0,0.634146341,0.236413043,2,2,31.63043478,2.456521739,32,82,72,22,15,757,190.75,4,104,87,34.14,3,FALSE,FALSE,TRUE
src/main/org/apache/tools/zip/ZipEntry.java,27,2,0,11,53,229,8,3,23,0.802197802,405,1,0,0.477272727,0.138047138,2,3,13.74074074,1.666666667,6,28,12,13,5,757,164,5,41,15,34.57,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/RegularExpression.java,8,3,0,10,15,0,6,4,5,0.595238095,110,0.833333333,2,0.833333333,0.571428571,0,0,12,1.625,2,7,6,6,5,757,379,2,13,11,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpFromMessage.java,9,0,1,6,49,24,2,4,5,0.85,415,1,0,0,0.458333333,0,0,44.55555556,1.111111111,2,56,21,14,5,757,120.42,7,70,21,75.57,2,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/Classloader.java,10,3,0,6,38,9,0,6,10,0.796296296,265,0.833333333,1,0.804347826,0.34,3,3,24.9,2.7,15,27,21,8,5,757,399,2,35,24,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/selectors/SizeSelector.java,8,5,0,11,32,0,6,5,8,0.693877551,331,0.571428571,1,0.844444444,0.25,1,4,39.5,4.75,19,64,34,62,39,757,192.5,4,126,62,15.57,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/tar/TarEntry.java,35,1,0,8,73,353,6,2,34,0.807189542,776,0.777777778,0,0,0.16,1,1,20.65714286,1.714285714,11,59,53,58,53,757,379,2,117,106,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/sos/SOSGet.java,6,0,0,3,20,15,0,3,5,2,106,0,0,0,0.555555556,0,0,16.66666667,1.5,4,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/compilers/AptExternalCompilerAdapter.java,3,2,0,6,15,3,0,6,2,2,51,0,0,0.92,1,0,0,16,1,1,11,6,8,5,757,260.33,3,19,11,55.71,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/rmic/XNewRmic.java,2,3,0,3,4,1,1,2,1,2,19,0,0,0.947368421,1,2,2,8,1,1,109,53,57,52,39,22.2,5,166,105,16.85,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/email/PlainMailer.java,3,2,1,8,42,3,2,6,1,2,251,0,0,0.9,0.555555556,1,1,82.66666667,3.666666667,9,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/condition/FilesMatch.java,6,1,0,4,15,3,1,3,5,0.75,71,1,1,0,0.533333333,0,0,10.16666667,1,1,18,12,7,5,757,379.5,2,25,14,51.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/j2ee/ServerDeploy.java,9,3,0,7,20,12,5,6,9,0.75,75,1,0,0.822222222,0.259259259,0,0,7,1,1,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/optional/image/Ellipse.java,4,0,0,6,22,0,1,5,4,0.333333333,141,1,0,0,0.75,0,0,33.75,2.25,6,18,12,6,5,757,384.5,2,24,13,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCCheckin.java,17,0,0,7,39,100,0,7,14,0.9375,243,0.461538462,0,0,0.382352941,0,0,12.52941176,1.470588235,7,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ssh/Directory.java,15,1,0,3,29,55,3,0,15,0.696428571,161,1,1,0,0.293333333,1,1,9.466666667,1.466666667,3,76,70,6,5,757,383,2,82,71,75.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/dispatch/DispatchUtils.java,2,1,0,6,22,1,3,4,2,2,278,0,0,0,0.5,0,0,138,1,1,7,6,5,5,757,390,2,12,11,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ssh/ScpToMessageBySftp.java,13,0,0,9,41,48,1,8,7,0.583333333,296,1,0,0,0.355769231,0,0,21.53846154,1,1,291,240,31,22,757,122,7,322,240,32,3,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/depend/AntAnalyzer.java,3,0,0,3,35,3,1,2,1,2,245,0,0,0,0.666666667,0,0,80.66666667,5.666666667,15,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/filters/ReplaceTokens.java,14,5,0,7,49,7,1,6,7,0.735042735,488,1,0,0.7,0.25,2,5,33.21428571,1.714285714,11,41,26,9,5,757,194.5,4,50,27,28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/email/EmailAddress.java,8,1,0,5,15,6,5,0,7,0.571428571,286,1,0,0,0.541666667,0,0,34.5,5,20,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/Main.java,48,1,0,17,126,184,2,17,10,0.780797101,4326,0.791666667,0,0,0.146245059,0,0,88.625,4.25,50,289,151,154,100,757,46.63,19,443,251,69.85,7,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/types/Environment.java,4,1,1,8,10,0,6,2,4,0,51,1,0,0,0.625,0,0,11.5,1,1,9,6,5,5,757,409,2,14,11,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Rename.java,6,3,0,5,20,3,0,5,5,0.75,105,1,1,0.902439024,0.533333333,1,1,15.83333333,1,1,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/compilers/Kjc.java,3,2,0,10,23,3,1,9,2,2,145,0,0,0.92,1,0,0,47.33333333,4,10,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/net/TelnetTask.java,11,3,0,6,31,11,4,6,10,0.742857143,257,1,0,0.787234043,0.272727273,0,0,21.72727273,1.090909091,2,15,6,9,5,757,198.5,4,24,11,15.57,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/ConcatResourceInputStream.java,10,2,0,6,26,9,2,4,7,0.722222222,158,1,1,0.5,0.25,1,1,14.2,1.2,3,21,10,17,9,757,265,3,38,14,15.57,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ccm/CCMCheck.java,11,0,3,12,41,19,3,9,9,0.816666667,242,0.666666667,0,0,0.290909091,0,0,20.45454545,1.363636364,4,10,6,5,5,757,409,2,15,11,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/PatternSet.java,22,3,0,15,62,133,11,5,17,0.571428571,633,1,0,0.588235294,0.266233766,2,3,27.59090909,2.681818182,7,66,20,66,40,757,98.25,8,132,59,15.57,4,FALSE,TRUE,TRUE
src/main/org/apache/tools/ant/taskdefs/AbstractJarSignerTask.java,24,3,2,14,66,222,2,12,13,0.937888199,352,0.928571429,3,0.616666667,0.238095238,0,0,13.08333333,1.583333333,4,88,48,33,13,757,110.62,8,121,48,55,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/optional/image/Text.java,8,0,0,4,27,6,2,3,8,0.816326531,164,1,0,0,0.583333333,0,0,18.625,1,1,31,25,6,5,757,384.5,2,37,26,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/resources/selectors/Or.java,3,4,0,4,9,3,1,3,3,2,26,0,0,0.972222222,0.555555556,0,0,7.666666667,1.666666667,3,20,14,5,5,757,381,2,25,14,64.85,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/GZip.java,4,4,0,5,21,6,0,5,1,1,74,0,0,0.943396226,0.5,2,4,17.25,1.25,2,25,18,15,9,757,269.33,3,40,27,57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSLABEL.java,6,0,0,5,25,15,0,5,5,2,94,0,0,0,0.833333333,0,0,14.66666667,1.333333333,3,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/condition/ParserSupports.java,8,2,0,5,19,8,0,5,7,1,169,0.3,0,0.5625,0.6875,0,0,18.875,1.125,2,35,15,30,13,757,211,4,65,27,17.57,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/email/Message.java,11,2,0,7,26,0,5,2,11,0.58,179,1,0,0.529411765,0.409090909,0,0,14.81818182,1,1,9,6,6,5,757,381,2,15,11,76.85,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/javah/JavahAdapterFactory.java,5,1,0,8,15,10,1,7,3,0.75,76,0,0,0,0.333333333,0,0,13.8,1.2,2,8,6,5,5,757,277.33,3,13,11,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/BuildLogger.java,4,1,0,6,4,6,5,1,4,2,4,0,0,0,0.5,0,0,0,1,1,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/ContainerMapper.java,8,1,2,4,17,16,3,2,7,0.285714286,90,1,0,0,0.4375,0,0,10.125,2,6,20,13,6,5,757,258.66,3,26,13,16.57,3,FALSE,TRUE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/net/SetProxy.java,11,3,0,4,24,17,0,4,10,0.671428571,310,1,0,0.787234043,0.545454545,0,0,26.54545455,1.909090909,10,43,29,37,28,757,158.8,5,80,57,72.71,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Chmod.java,18,5,0,11,59,39,0,11,16,0.607843137,315,1,1,0.865079365,0.268518519,4,7,16.33333333,1.277777778,4,9,6,5,5,757,399,2,14,11,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Label.java,5,0,0,8,22,4,4,8,5,0.75,255,1,0,0,0.8,0,0,49.4,1,1,8,6,5,5,757,384,2,13,11,15.57,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/selectors/modifiedselector/PropertiesfileCache.java,12,1,0,2,42,0,1,1,12,0.386363636,234,1,0,0,0.444444444,0,0,18.16666667,1.75,4,7,6,6,5,757,397,2,13,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/ConstantPoolEntry.java,7,1,7,14,25,11,10,12,7,1.083333333,125,0.214285714,0,0,0.357142857,0,0,14.85714286,1,1,6,6,5,5,757,757,1,11,11,15.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/optional/JavaxScriptRunner.java,7,2,0,4,35,17,0,4,5,0.666666667,222,0.333333333,1,0.818181818,0.642857143,1,2,30.28571429,1.285714286,3,284,132,141,131,3,1.57,7,425,263,2.28,4,TRUE,FALSE,FALSE
