File,WMC,DIT,NOC,CBO,RFC,LCOM,CA,CE,NPM,LCOM3,LOC,DAM,MOA,MFA,CAM,IC,CBM,AMC,CC,MaX_CC,SUM_LOC+,MAX_LOC+,SUM_LOC-,MAX_LOC-,MAX_SET,AVG_SET,NO_REV,SUM_CHRN,MAX_CHRN,Age,CountOfDeveloper,REF,PRE_BUG,POST_BUG
src/main/org/apache/tools/ant/taskdefs/condition/Equals.java,6,1,0,3,11,1,1,2,6,0.7,74,1,0,0,0.555555556,0,0,10.66666667,1,1,2,1,2,1,757,468,2,4,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ccm/CCMCheckin.java,1,0,0,2,9,0,0,2,1,2,19,0,0,0,1,0,0,18,1,1,4,3,3,2,757,442.5,2,7,5,3.28,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/FixCRLF.java,18,4,0,12,82,83,1,12,11,0.960151803,1238,1,1,0.821052632,0.181818182,2,2,66.05555556,2,8,40,18,34,16,757,209,7,74,34,3.28,3,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/Recorder.java,9,3,0,9,34,10,0,9,7,0.729166667,214,1,0,0.840909091,0.3125,1,1,22.11111111,1.666666667,6,20,13,16,9,757,341.5,4,36,17,3.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Add.java,6,0,0,10,28,0,0,10,5,0.65,196,1,0,0,0.416666667,0,0,31,1,1,24,16,8,3,757,227.66,6,32,17,0.85,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ejb/EJBDeploymentTool.java,4,1,0,5,4,6,2,3,4,2,4,0,0,0,0.4,0,0,0,1,1,2,1,3,1,757,360,3,5,2,-1.42,2,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/sos/SOSCheckout.java,3,0,0,6,27,1,0,6,2,0.5,235,0,1,0,1,0,0,77,3.333333333,8,28,20,75,68,757,256,4,103,88,0.85,4,TRUE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/resolvers/LocationResolver.java,4,1,0,5,10,0,1,4,4,0.333333333,38,1,0,0,0.4375,0,0,8.25,1,1,2,1,1,1,757,432,2,3,2,6.28,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/compilers/Gcj.java,3,2,0,9,26,3,1,8,2,2,147,0,0,0.92,1,1,1,48,4,10,6,5,2,1,757,442.5,2,8,6,3.28,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/CovReport.java,17,3,0,14,54,52,1,14,13,0.789772727,483,1,3,0.698113208,0.183823529,2,2,26.76470588,1.647058824,9,44,36,21,11,757,336,4,65,47,0.85,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/TempFile.java,6,3,0,5,14,1,0,5,6,0.7,75,1,0,0.880952381,0.555555556,0,0,10.83333333,1,1,32,14,25,14,757,261.6,5,57,28,6.28,4,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionUtil.java,7,1,0,13,38,21,4,9,1,2,253,0,0,0,0.30952381,0,0,35.14285714,2.142857143,9,1,1,1,1,757,757,1,2,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/junit/BriefJUnitResultFormatter.java,13,1,0,6,41,62,0,6,11,0.845238095,285,1,0,0,0.32967033,0,0,20.38461538,1.153846154,2,1,1,3,2,757,536.5,2,4,2,-1.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/Diagnostics.java,12,1,0,3,47,60,1,3,5,0.818181818,466,0,0,0,0.15,0,0,37.58333333,1.916666667,4,438,307,30,18,757,178,7,468,307,0.85,5,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/condition/Contains.java,5,1,0,3,9,0,1,2,5,0.666666667,64,1,0,0,0.533333333,0,0,11.2,1,1,2,1,2,1,757,468,2,4,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/XSLTProcess.java,26,4,0,18,89,219,1,18,18,0.896842105,881,1,4,0.757281553,0.221153846,3,4,32.15384615,1.192307692,3,510,129,282,99,757,101.94,19,792,224,6.28,6,TRUE,FALSE,TRUE
src/main/org/apache/tools/ant/ExitException.java,2,5,0,2,7,0,2,0,2,0,20,1,0,0.954545455,0.75,0,0,8.5,1,1,4,3,2,1,757,380.5,2,6,4,0.85,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/Watchdog.java,7,1,0,3,22,0,3,1,6,0.555555556,111,1,0,0,0.476190476,0,0,14.42857143,1.714285714,4,2,1,2,1,757,468,2,4,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/depend/bcel/FullAnalyzer.java,3,0,0,6,31,3,0,6,1,2,187,0,0,0,0.666666667,0,0,61.33333333,4.666666667,12,2,1,2,1,757,391,2,4,2,-15.42,1,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/util/FlatFileNameMapper.java,4,1,0,2,7,6,1,1,4,2,20,0,0,0,0.875,0,0,4,1,1,2,1,2,1,757,468,2,4,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/DOMElementWriter.java,8,1,0,4,40,18,4,0,7,0.666666667,464,1,0,0,0.346938776,0,0,56.625,4.125,11,30,21,13,4,757,251.2,5,43,24,-1.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Javac.java,72,4,0,28,116,2338,12,18,65,0.96400626,900,1,6,0.523489933,0.206349206,1,1,11.125,1.541666667,8,91,54,68,31,757,218.62,8,159,85,3.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/NoBannerLogger.java,4,2,0,4,16,0,0,4,4,0.333333333,59,1,0,0.857142857,0.875,1,1,13.5,2,5,1,1,1,1,757,757,1,2,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/selectors/DependSelector.java,7,4,0,13,25,0,4,9,7,0.458333333,201,1,2,0.853658537,0.392857143,1,3,27.14285714,2.428571429,4,35,11,107,85,757,208.57,7,142,94,6.28,4,TRUE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/starteam/StarTeamCheckout.java,12,0,0,8,52,52,0,8,6,0.757575758,331,1,0,0,0.25,0,0,26.33333333,1.333333333,3,394,317,143,112,757,181.57,7,537,429,0.85,5,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/util/StringUtils.java,6,1,0,19,24,15,19,0,5,1,116,0,0,0,0.3,0,0,18.16666667,1.333333333,2,2,1,2,1,757,536.5,2,4,2,-1.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/ExtensionResolver.java,1,1,0,7,1,0,4,3,1,2,1,0,0,0,1,0,0,0,1,1,2,1,1,1,757,432,2,3,2,6.28,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/StreamPumper.java,4,1,0,3,10,2,3,0,4,0.866666667,93,1,0,0,0.5,0,0,21,2,5,32,20,13,5,757,127.66,6,45,22,-29.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/depend/AbstractAnalyzer.java,16,1,3,7,39,80,3,4,10,0.858333333,256,0.875,2,0,0.241071429,0,0,14.5,1.4375,3,1,1,1,1,757,757,1,2,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Tar.java,11,4,0,17,83,11,0,17,9,0.916666667,671,0.25,2,0.886363636,0.25,2,2,58.90909091,1.090909091,2,140,74,58,24,757,164.3,10,198,98,3.28,3,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/jlink/jlink.java,17,1,0,2,79,100,1,1,9,0.7125,643,0.8,0,0,0.252941176,0,0,36.52941176,1.588235294,3,9,6,11,6,757,366,3,20,12,-1.42,2,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/util/regexp/RegexpUtil.java,3,1,0,6,4,3,6,0,3,2,20,0,0,0,0.5,0,0,5.666666667,1.333333333,2,1,1,1,1,757,757,1,2,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/facade/ImplementationSpecificArgument.java,3,3,2,6,6,1,5,1,3,0.5,25,1,0,0.882352941,0.833333333,1,1,7,1.666666667,3,2,1,2,1,757,468,2,4,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Input.java,6,3,0,8,19,0,0,8,6,0.533333333,88,1,0,0.880952381,0.833333333,0,0,13.16666667,1,1,27,18,12,3,757,186.12,8,39,19,3.28,3,FALSE,FALSE,TRUE
src/main/org/apache/tools/bzip2/CRC.java,7,1,0,2,8,0,2,0,1,0.5,1082,0,0,0,0.666666667,0,0,153.2857143,1.142857143,2,1,1,1,1,757,757,1,2,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/FilterChain.java,16,3,0,22,29,0,4,18,16,0,135,1,0,0.666666667,0.125,1,1,7.375,1,1,11,9,4,1,757,283.75,4,15,10,-1.42,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Execute.java,24,1,0,51,85,218,32,20,18,0.776811594,708,0.933333333,6,0,0.138339921,0,0,27.875,2.208333333,8,135,49,60,37,757,147.11,9,195,74,6.28,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Cvs.java,1,4,0,2,2,0,1,1,1,2,4,0,0,1,1,0,0,3,1,1,3,2,1,1,757,442.5,2,4,2,3.28,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/MethodRefCPInfo.java,7,0,0,4,21,3,2,4,7,0.666666667,110,1,0,0,0.428571429,0,0,14,1.142857143,2,1,1,1,1,757,757,1,2,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/JarLibManifestTask.java,13,3,0,8,50,48,0,8,7,0.892857143,364,1,1,0.755102041,0.195804196,1,1,26.46153846,1.153846154,2,4,2,4,2,757,412.66,3,8,4,0.85,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/NetRexxC.java,46,4,0,11,107,833,0,11,40,0.937984496,1560,0.88372093,0,0.634146341,0.236413043,2,2,31.97826087,2.47826087,33,44,35,52,39,757,269,5,96,74,0.85,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/Socket.java,4,1,0,1,10,0,1,0,4,0.333333333,37,1,0,0,0.5,0,0,7.75,1,1,10,9,3,2,757,461,2,13,11,0.85,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/zip/ZipEntry.java,23,2,0,5,68,181,2,3,17,0.806818182,462,0.875,0,0.525,0.140909091,1,1,18.73913043,1.652173913,5,37,30,5,3,757,190.8,5,42,30,-20.57,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/RegularExpression.java,6,3,0,9,21,1,2,7,5,0.8,95,0.666666667,2,0.882352941,0.6,0,0,14.33333333,1.666666667,3,4,3,4,3,757,383.5,2,8,6,-1.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJProjectDescription.java,8,1,0,5,11,14,4,1,8,0.761904762,66,1,0,0,0.6875,0,0,6.875,1.5,3,13,12,1,1,757,461,2,14,12,0.85,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/types/selectors/SizeSelector.java,8,5,0,10,28,0,4,6,8,0.693877551,365,0.571428571,0,0.844444444,0.25,1,4,43.75,5.5,19,9,8,11,8,757,393.33,3,20,16,6.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/tar/TarEntry.java,32,1,0,6,69,264,4,2,31,0.733333333,771,1,0,0,0.180555556,1,1,22.625,1.71875,11,16,10,9,6,757,253,3,25,12,-2.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/sos/SOSGet.java,3,0,0,6,29,1,0,6,2,0.5,263,0,1,0,1,0,0,86.33333333,4,10,46,38,74,67,757,256,4,120,105,0.85,4,TRUE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/email/PlainMailer.java,3,2,1,7,38,3,2,5,1,2,198,0,0,0.9,0.555555556,1,1,65,2.666666667,6,4,3,8,6,757,400.33,3,12,9,3.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/condition/FilesMatch.java,4,1,0,4,13,0,1,3,4,0.666666667,60,1,1,0,0.75,0,0,13.25,1,1,3,2,3,2,757,536.5,2,6,4,-1.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/j2ee/ServerDeploy.java,9,3,0,7,19,12,5,7,9,0.75,75,1,0,0.822222222,0.259259259,0,0,7,1,1,7,5,9,6,757,412.66,3,16,11,0.85,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/CCCheckin.java,17,0,0,8,34,100,0,8,14,0.9375,223,0.461538462,0,0,0.382352941,0,0,11.35294118,1.470588235,7,13,11,15,13,757,326.66,3,28,24,3.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/depend/AntAnalyzer.java,3,0,0,3,35,3,1,2,1,2,241,0,0,0,0.666666667,0,0,79.33333333,6.666666667,18,21,17,13,9,757,400.33,3,34,26,3.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJToolsServlet.java,10,0,3,7,26,33,4,4,2,1.02020202,169,0,1,0,0.36,0,0,14.8,1.5,4,2,1,6,5,757,536.5,2,8,6,-1.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/filters/ReplaceTokens.java,12,5,0,6,37,0,1,5,7,0.696969697,308,1,0,0.736842105,0.3,2,5,24.16666667,1.5,7,62,48,19,14,757,207,6,81,62,6.28,4,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/email/EmailAddress.java,7,1,0,4,11,3,4,0,7,0.583333333,53,1,0,0,0.714285714,0,0,6.285714286,1.142857143,2,1,1,1,1,757,757,1,2,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/Main.java,19,1,0,12,103,133,1,12,3,0.81372549,1720,0.882352941,0,0,0.141414141,0,0,88.63157895,2.631578947,11,117,40,99,42,757,101.73,15,216,82,6.28,5,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/types/Environment.java,3,1,1,8,9,0,6,2,3,0,47,1,0,0,0.666666667,0,0,14.33333333,1,1,3,1,3,1,757,417.33,3,6,2,-1.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Rename.java,5,3,0,4,17,0,0,4,5,0.666666667,99,1,0,0.902439024,0.533333333,1,1,18.2,1,1,5,2,6,3,757,389.33,3,11,5,-1.14,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/compilers/Kjc.java,4,2,0,10,26,6,1,9,2,1,195,0,0,0.884615385,0.5,0,0,47.5,3.25,10,8,6,8,5,757,400.33,3,16,8,3.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/net/TelnetTask.java,11,3,0,7,29,11,4,7,10,0.75,219,1,1,0.787234043,0.309090909,0,0,18.18181818,1.090909091,2,80,37,63,37,757,213.85,7,143,74,6.28,4,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/optional/ccm/CCMCheck.java,9,0,3,11,24,12,3,8,8,0.8,126,0.6,0,0,0.361111111,0,0,12.44444444,1.333333333,4,68,61,15,8,757,220.33,6,83,69,3.28,4,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/types/PatternSet.java,21,3,0,13,62,134,8,6,15,0.6,630,1,0,0.6,0.272108844,1,1,28.80952381,3.047619048,9,15,7,13,5,757,273.8,5,28,10,6.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJAntToolGUI.java,79,5,0,7,168,2889,3,7,2,0.916958042,2440,1,3,0.898950131,0.210126582,1,1,29.32911392,1.607594937,5,31,22,34,24,757,217.8,5,65,46,-1.42,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/GZip.java,2,4,0,4,12,1,0,4,1,2,55,0,0,0.980392157,1,1,2,26.5,2.5,4,5,2,6,3,757,306.75,4,11,5,-1.14,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/vss/MSVSSLABEL.java,11,0,0,6,27,25,0,6,11,0.76,257,0.8,0,0,0.545454545,0,0,21.90909091,2.181818182,4,54,31,151,139,757,207.4,5,205,170,0.85,4,TRUE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/email/Message.java,9,2,0,6,20,0,4,2,9,0.5,141,1,0,0.6,0.416666667,0,0,14.22222222,1,1,8,6,7,4,757,393.33,3,15,10,6.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/sitraka/bytecode/ClassFile.java,7,1,0,12,28,13,6,6,7,0.75,215,1,1,0,0.571428571,0,0,29.14285714,1.285714286,2,6,4,7,4,757,276.25,4,13,8,-1.42,2,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/BuildLogger.java,4,1,0,5,4,6,4,1,4,2,4,0,0,0,0.5,0,0,0,1,1,1,1,1,1,757,757,1,2,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/net/SetProxy.java,10,3,0,3,27,15,0,3,8,0.622222222,258,1,0,0.804347826,0.4,0,0,24.3,1.7,7,104,60,32,15,757,200.66,6,136,75,6.28,5,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/Chmod.java,17,5,0,15,57,22,0,15,15,0.583333333,298,1,1,0.872,0.264705882,4,7,16.35294118,1.294117647,4,54,29,33,10,757,194.88,9,87,33,3.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/perforce/P4Label.java,5,0,0,8,21,4,4,8,5,0.75,243,1,0,0,0.8,0,0,47,1,1,38,16,23,13,757,208.66,6,61,29,0.85,5,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/depend/constantpool/ConstantPoolEntry.java,7,1,7,16,25,11,12,12,7,1.083333333,125,0.214285714,0,0,0.357142857,0,0,14.85714286,1,1,1,1,1,1,757,757,1,2,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/listener/MailLogger.java,5,2,0,5,37,4,0,5,2,0.5,250,1,0,0.818181818,0.5,1,3,48.8,3,11,14,6,11,6,757,269.25,4,25,11,-1.42,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Exit.java,8,3,0,4,17,18,0,4,6,0.714285714,112,1,0,0.840909091,0.75,0,0,12.625,1.875,4,28,18,14,5,757,294.4,5,42,22,3.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Javadoc.java,81,3,0,35,213,2518,7,35,74,0.94,2199,0.966666667,10,0.318965517,0.1375,3,3,25.77777778,1.716049383,13,322,205,186,128,757,135,14,508,333,6.28,5,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/Task.java,23,2,95,248,37,179,245,7,17,0.818181818,255,1,4,0.290322581,0.246376812,1,3,9.739130435,1.217391304,4,196,52,78,52,757,88.28,14,274,104,6.28,5,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/Taskdef.java,2,6,0,4,4,1,0,4,1,2,11,0,0,0.987179487,0.666666667,0,0,4.5,1,1,19,16,5,2,757,292.5,4,24,18,3.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJWorkspaceScanner.java,7,2,0,7,32,13,1,7,5,0.666666667,285,1,0,0.927536232,0.583333333,1,9,39.42857143,3.428571429,8,1,1,1,1,757,757,1,2,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ejb/GenericDeploymentTool.java,33,1,6,27,131,316,8,19,10,0.930555556,1368,0.666666667,5,0,0.17630854,0,0,39.90909091,2.121212121,10,72,51,49,27,757,198.57,7,121,78,6.28,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJRemoteUtil.java,7,1,0,5,32,7,1,4,5,0.583333333,431,0,1,0,0.410714286,0,0,60.28571429,2.285714286,5,8,7,11,10,757,536.5,2,19,17,-1.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ide/VAJLoad.java,3,0,1,4,9,0,1,3,3,0,28,0,0,0,1,0,0,8,1,1,1,1,1,1,757,757,1,2,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Exec.java,10,3,0,6,42,21,1,6,7,0.793650794,369,1,0,0.804347826,0.45,0,0,35.2,1.2,2,22,10,27,15,757,318.5,4,49,25,-1.14,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/util/PackageNameMapper.java,2,2,0,1,6,1,0,1,1,2,20,0,0,0.875,0.75,1,1,9,1,1,1,1,1,1,757,757,1,2,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/PathTokenizer.java,3,1,0,4,17,0,3,1,3,0.25,196,1,0,0,0.666666667,0,0,63,2,3,5,2,5,3,757,393.33,3,10,5,6.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/Expand.java,9,3,1,11,53,16,1,10,7,0.75,457,1,0,0.822222222,0.271604938,2,2,49.22222222,1.444444444,5,50,15,41,10,757,147.72,11,91,22,6.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/junit/DOMUtil.java,5,1,0,3,41,10,1,2,4,2,242,0,0,0,0.36,0,0,47.4,4.2,6,7,6,9,8,757,536.5,2,16,14,-1.42,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/filters/util/ChainReaderHelper.java,9,1,0,14,38,12,3,12,8,0.857142857,310,0.142857143,1,0,0.259259259,0,0,32.66666667,1,1,17,7,13,8,757,196,6,30,15,-0.28,4,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/Test.java,7,4,0,4,22,15,0,4,7,0.666666667,99,1,0,0.941747573,0.523809524,0,0,13,1,1,31,23,4,2,757,310,4,35,23,0.85,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/extension/DeweyDecimal.java,10,1,0,4,23,0,4,0,10,0,299,1,0,0,0.36,0,0,28.8,2.9,6,1,1,1,1,757,757,1,2,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/filters/ExpandProperties.java,4,4,0,4,13,0,1,3,4,0,87,1,0,0.928571429,0.75,2,4,20.5,1,1,2,1,3,1,757,377.33,3,5,2,-1.42,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/ccm/CCMReconfigure.java,9,0,0,8,24,18,0,8,8,0.875,125,0.5,0,0,0.361111111,0,0,12.22222222,1.333333333,4,6,4,6,3,757,251.25,4,12,7,3.28,3,FALSE,FALSE,TRUE
src/main/org/apache/tools/ant/taskdefs/rmic/DefaultRmicAdapter.java,16,1,3,15,56,86,4,12,6,0.8,375,1,2,0,0.226666667,0,0,22.25,2.1875,14,15,9,20,12,757,273.4,5,35,21,6.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/net/MimeMail.java,2,4,0,3,9,1,0,3,2,2,23,0,0,0.985915493,1,1,1,10.5,1,1,3,2,5,4,757,461,2,8,6,0.85,2,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/MatchingTask.java,36,3,26,50,84,0,26,24,35,0.485714286,302,1,1,0.513888889,0.0875,2,2,7.333333333,1.222222222,6,225,163,36,15,757,234.14,7,261,178,6.28,3,TRUE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/junit/Enumerations.java,3,1,0,4,6,3,2,2,2,2,16,0,0,0,0.333333333,0,0,4.333333333,1,1,1,1,1,1,757,757,1,2,2,-30,1,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/clearcase/ClearCase.java,6,3,4,13,23,3,4,9,4,1.028571429,102,0.428571429,0,0.880952381,0.5,0,0,14.83333333,1.333333333,3,7,2,7,2,757,280.4,5,14,4,3.28,3,FALSE,FALSE,FALSE
src/main/org/apache/tools/ant/taskdefs/optional/depend/ClassFileIterator.java,1,1,0,3,1,0,2,1,1,2,1,0,0,0,1,0,0,0,1,1,1,1,1,1,757,757,1,2,2,-30,1,FALSE,FALSE,FALSE
